GAME_PK,GAME_DATE,SEASON,GAME_TYPE,HOME_TEAM,AWAY_TEAM,HOME_WIN,HOME_ELO_WIN_PROB,HOME_PARK_RUN_FACTOR,DIFF_ELO,DIFF_SEASON_WIN_PCT,DIFF_SEASON_RUN_DIFF_PER_GAME,DIFF_SEASON_AVG_RUNS_FOR,DIFF_SEASON_AVG_RUNS_AGAINST,DIFF_SEASON_HOME_WIN_PCT,DIFF_SEASON_AWAY_WIN_PCT,DIFF_SEASON_HOME_RUN_DIFF_PER_GAME,DIFF_SEASON_AWAY_RUN_DIFF_PER_GAME,DIFF_ROLLING_WIN_PCT_5,DIFF_ROLLING_RUN_DIFF_5,DIFF_ROLLING_RUNS_FOR_5,DIFF_ROLLING_RUNS_AGAINST_5,DIFF_ROLLING_WIN_PCT_10,DIFF_ROLLING_RUN_DIFF_10,DIFF_ROLLING_RUNS_FOR_10,DIFF_ROLLING_RUNS_AGAINST_10,DIFF_ROLLING_WIN_PCT_20,DIFF_ROLLING_RUN_DIFF_20,DIFF_ROLLING_RUNS_FOR_20,DIFF_ROLLING_RUNS_AGAINST_20,DIFF_DAYS_REST,DIFF_GAMES_LAST_3_DAYS,DIFF_GAMES_LAST_5_DAYS,DIFF_RUNS_ALLOWED_LAST_3_DAYS,DIFF_BULLPEN_FATIGUE_PROXY,DIFF_PROJECTED_LINEUP_STRENGTH,DIFF_PITCHER_TEAM_WIN_PCT,DIFF_PITCHER_RUNS_ALLOWED_PER_START,DIFF_PITCHER_RUN_SUPPORT_PER_START,DIFF_PITCHER_STARTS,DIFF_PITCHER_DAYS_REST
776720,2025-08-16,2025,R,Cleveland Guardians,Atlanta Braves,0,0.5739778970784489,0.96,27.785214789659904,0.0692389710782354,-0.07483673197387711,-0.2682926829268295,-0.1934559509529521,0.01666666666666672,0.1193036354326677,-0.4166666666666667,0.2534562211981567,-0.4,-2.5999999999999996,-1.5999999999999996,1.0,0.0,-0.7000000000000001,-1.0,-0.2999999999999998,0.04999999999999993,0.5,-0.2999999999999998,-0.7999999999999998,0.0,0.0,0.0,10.0,0.3999999999999999,-0.41073170731707265,0.3333333333333333,-1.9333333333333331,-0.4666666666666668,10.0,0.0
776721,2025-08-16,2025,R,Cincinnati Reds,Milwaukee Brewers,0,0.357966726825993,1.06,-125.48595007304107,-0.12049062049062043,-0.9654991473173291,-0.6748655385019022,0.2906336088154271,-0.12357320099255575,-0.11781050291747708,-0.632258064516129,-1.3161989441511532,-0.4,-3.2,-2.5999999999999996,0.5999999999999996,-0.5,-3.6,-2.8,0.7999999999999998,-0.35,-3.1999999999999997,-3.2,0.0,0.0,0.0,0.0,-3.0,-0.1200000000000001,-1.4436894923258556,-0.10539215686274517,0.5294117647058822,0.27205882352941213,7.0,0.0
776722,2025-08-16,2025,R,Houston Astros,Baltimore Orioles,1,0.5812433289264752,0.99,32.95849708805167,0.09836065573770486,0.959016393442623,0.03278688524590123,-0.9262295081967213,0.08730158730158732,0.10606889010388193,-0.0619047619047619,1.9876981957353745,0.0,-3.6,0.19999999999999973,3.8,0.09999999999999998,0.9,1.5,0.5999999999999996,-0.15000000000000002,-2.7,-1.4500000000000002,1.2499999999999996,0.0,-1.0,0.0,2.0,-0.37000000000000055,0.4197540983606558,0.30000000000000004,-1.4000000000000004,3.0,5.0,1.0
776723,2025-08-16,2025,R,Toronto Blue Jays,Texas Rangers,1,0.6416623215079224,1.01,77.20562497915057,0.08943089430894308,-0.07317073170731703,0.7886178861788613,0.8617886178861789,0.08482956023939625,0.09999999999999998,0.060369502992453805,-0.17903225806451611,0.6000000000000001,1.8,-0.20000000000000018,-2.0,0.39999999999999997,4.1,3.0999999999999996,-1.0,0.15000000000000002,0.65,1.3499999999999996,0.7000000000000002,0.0,1.0,0.0,-2.0,0.3700000000000001,1.6398780487804876,0.31468531468531474,-1.2762237762237767,1.36013986013986,-9.0,0.0
776724,2025-08-16,2025,R,Boston Red Sox,Miami Marlins,1,0.607433852033143,1.05,51.834457922542015,0.07297726070861976,1.2496033844526706,0.6965891062929668,-0.5530142781597043,0.17621737960721012,-0.03356752537080404,1.8810868980360507,0.6120218579234973,0.2,2.0,0.5999999999999996,-1.4000000000000004,0.2,2.4000000000000004,1.0,-1.4000000000000004,0.2,2.4499999999999997,1.25,-1.2000000000000002,0.0,-1.0,0.0,-10.0,-0.8500000000000003,0.943465097831834,-0.06521739130434778,0.32608695652173925,1.715217391304348,-3.0,0.0
776725,2025-08-16,2025,R,Washington Nationals,Philadelphia Phillies,1,0.3765676550010787,1.0,-111.57852670719058,-0.17213114754098358,-1.9180327868852458,-0.360655737704918,1.557377049180328,-0.2545977011494253,-0.09627016129032256,-2.7568965517241377,-1.1078629032258065,0.0,-0.20000000000000018,1.8000000000000003,2.0,-0.09999999999999998,-1.3,0.10000000000000009,1.4000000000000004,-0.19999999999999996,-3.05,-0.75,2.3,0.0,0.0,0.0,2.0,0.08000000000000007,-0.40729508196721387,-0.0714285714285714,-0.7857142857142856,-2.071428571428571,-12.0,0.0
776726,2025-08-16,2025,R,New York Mets,Seattle Mariners,1,0.4384403283959871,0.97,-66.99416680963259,-0.028255364520858306,-0.05491136878581904,-0.13447954151672725,-0.07956817273090788,0.022273425499231947,-0.0844679077521534,0.3614951356886841,-0.495693248124479,-0.39999999999999997,-0.8,2.6000000000000005,3.3999999999999995,-0.7000000000000001,-2.5,-0.20000000000000018,2.3000000000000003,-0.35000000000000003,-1.5,0.40000000000000036,1.9,0.0,0.0,0.0,8.0,0.3200000000000003,-0.5905157936825276,-0.021739130434782594,0.8782608695652177,-0.5565217391304342,-23.0,-1.0
776697,2025-08-17,2025,R,Los Angeles Dodgers,San Diego Padres,1,0.5152462738976921,1.0,-13.402518491091314,0.008130081300812941,0.3414634146341463,1.0081300813008136,0.6666666666666665,-0.030172413793103425,0.03155149934810947,0.10183189655172409,0.4959582790091265,-0.19999999999999996,-1.6,0.39999999999999947,2.0000000000000004,-0.19999999999999996,0.3999999999999999,0.9000000000000004,0.5,-0.19999999999999996,-0.5,-0.39999999999999947,0.10000000000000009,0.0,0.0,0.0,-7.0,-0.2799999999999998,0.6686585365853661,-0.11688311688311687,-0.9610389610389616,-1.324675324675325,4.0,1.0
776698,2025-08-17,2025,R,St. Louis Cardinals,New York Yankees,0,0.4736506607962484,0.99,-42.32637380492565,-0.04464988198269082,-0.9820351429320745,-0.775045895620246,0.206989247311828,-0.04989919354838712,-0.042076502732240395,-0.9747983870967742,-1.010928961748634,-0.6000000000000001,-4.4,-2.6000000000000005,1.8000000000000003,-0.19999999999999996,-2.0,-0.5000000000000004,1.5,-0.09999999999999998,-1.0,-1.3000000000000003,-0.2999999999999998,0.0,0.0,0.0,5.0,0.20000000000000018,-0.8237706530291113,-0.08173913043478265,-0.10434782608695592,-0.6156521739130438,-2.0,0.0
776699,2025-08-17,2025,R,Athletics,Los Angeles Angels,0,0.5582224770067301,0.96,16.64148147753599,-0.03167479674796747,-0.08598373983739838,0.0977560975609757,0.18373983739837385,-0.1044546850998464,0.042857142857142816,-0.6999487967229903,0.5333333333333334,0.0,3.2,0.7999999999999998,-2.4000000000000004,0.19999999999999996,3.6,0.2999999999999998,-3.3,0.15000000000000002,3.2,1.3500000000000005,-1.8499999999999996,0.0,0.0,0.0,-12.0,-0.4800000000000002,0.8089902439024383,0.08173913043478259,-0.21043478260869541,1.184347826086956,-2.0,0.0
776700,2025-08-17,2025,R,Minnesota Twins,Detroit Tigers,1,0.4281868800383392,0.99,-74.24830389737326,-0.11625806451612902,-1.0427741935483872,-0.6707741935483869,0.3719999999999999,-0.07806401249024197,-0.1515616999487967,-1.2357533177205309,-0.8504864311315925,-0.6000000000000001,-5.0,-2.6,2.4,-0.29999999999999993,-1.7,-1.2999999999999998,0.39999999999999947,-0.30000000000000004,-3.1,-1.5999999999999996,1.5,0.0,0.0,0.0,11.0,0.4400000000000004,-0.8368483870967736,0.20833333333333331,-0.22499999999999964,1.2333333333333338,-24.0,-1.0
776701,2025-08-17,2025,R,Colorado Rockies,Arizona Diamondbacks,1,0.40886769655028254,1.18,-88.04075728354701,-0.2035772357723577,-2.7066666666666666,-1.1637723577235772,1.5428943089430893,-0.20491803278688525,-0.2034739454094293,-3.251092896174863,-2.1878411910669975,0.20000000000000007,-0.6,-0.40000000000000036,0.1999999999999993,-0.19999999999999996,-4.7,-2.0,2.6999999999999993,-0.10000000000000003,-3.6499999999999995,-0.09999999999999964,3.55,0.0,0.0,0.0,2.0,0.08000000000000007,-1.7636975609756091,-0.16666666666666669,2.7904761904761903,-0.11428571428571477,21.0,2.0
776702,2025-08-17,2025,R,Kansas City Royals,Chicago White Sox,1,0.6825118212950634,1.01,108.95304735575928,0.1463414634146341,0.5853658536585366,0.0,-0.5853658536585362,0.10523532522474882,0.18878900052882075,0.07509254362771023,1.0949233209941829,0.6000000000000001,3.2,3.6,0.3999999999999999,0.39999999999999997,1.7999999999999998,1.5000000000000004,-0.2999999999999998,0.25,1.1,0.8999999999999995,-0.1999999999999993,0.0,0.0,0.0,-6.0,-0.23999999999999977,0.585,0.3725490196078431,-1.4313725490196076,0.5294117647058822,-8.0,0.0
776703,2025-08-17,2025,R,San Francisco Giants,Tampa Bay Rays,1,0.47043217527703923,0.94,-44.569829127563935,-0.012260687123000269,-0.4279438762129557,-0.42702596380802493,0.0009179124049305543,-0.04838709677419356,0.02406134320465364,-1.129032258064516,0.28212585933368584,-0.8,-4.8,-2.8,2.0,-0.3,-1.8,-1.6,0.20000000000000018,-0.15000000000000002,-0.6500000000000001,-0.1499999999999999,0.5,0.0,0.0,0.0,2.0,0.07999999999999985,-0.7921616837136112,0.07999999999999996,-0.9600000000000004,-0.3599999999999999,0.0,0.0
776704,2025-08-17,2025,R,Chicago Cubs,Pittsburgh Pirates,1,0.6292976632131362,1.02,67.9323181538407,0.1462189317821258,1.6443680592279217,1.4838709677419355,-0.16049709148598623,0.07698412698412704,0.22104706504494975,0.7373015873015873,2.572448439978847,0.2,5.3999999999999995,0.20000000000000018,-5.199999999999999,0.10000000000000003,3.1,-0.20000000000000018,-3.3,-0.04999999999999999,1.0999999999999999,-0.6499999999999999,-1.75,0.0,1.0,1.0,1.0,0.6899999999999997,1.2577419354838706,-0.3333333333333333,0.0,-2.5555555555555554,-8.0,-2.0
776705,2025-08-17,2025,R,Houston Astros,Baltimore Orioles,0,0.5952550462345888,0.99,43.008657193816134,0.10569105691056918,0.967479674796748,0.040650406504064485,-0.9268292682926833,0.09375,0.11272531611514669,-0.04479166666666667,1.983857949959645,0.0,-4.6,-0.6000000000000001,4.0,0.09999999999999998,-0.5,1.1000000000000005,1.6,-0.10000000000000003,-2.5,-1.25,1.25,0.0,-1.0,-1.0,3.0,-0.5299999999999998,0.08329268292682901,0.6086956521739131,1.6521739130434785,3.217391304347826,-22.0,1.0
776706,2025-08-17,2025,R,Cleveland Guardians,Atlanta Braves,0,0.5544832320969729,0.96,14.009745259777219,0.060582218725413084,-0.21997115132441647,-0.33890637293469705,-0.1189352216102808,0.008196721311475419,0.1098790322580645,-0.5579234972677596,0.10836693548387097,-0.4,-4.6,-2.8000000000000003,1.8000000000000007,-0.20000000000000007,-2.7,-2.2,0.5,0.0,-0.7000000000000001,-0.8500000000000005,-0.14999999999999947,0.0,0.0,0.0,12.0,0.48,-1.0225078678206136,0.26293995859213254,-0.9151138716356106,0.28364389233954457,-2.0,-2.0
776707,2025-08-17,2025,R,New York Mets,Seattle Mariners,1,0.4576239052809628,0.97,-53.51673469113621,-0.01993181222134799,-0.02209546289011277,-0.11736165748754246,-0.09526619459743024,0.028225806451612878,-0.07627118644067798,0.38356854838709675,-0.457353745215965,0.0,0.8,3.0,2.2,-0.49999999999999994,-1.5,0.20000000000000018,1.6999999999999997,-0.35000000000000003,-1.5,0.2999999999999998,1.8000000000000003,0.0,0.0,0.0,-1.0,-0.040000000000000036,-0.3228127458693937,-0.08333333333333326,-0.21666666666666634,0.4249999999999998,9.0,0.0
776708,2025-08-17,2025,R,Washington Nationals,Philadelphia Phillies,0,0.39699251961291365,1.0,-96.61615042721633,-0.16260162601626016,-1.869918699186992,-0.34146341463414576,1.5284552845528454,-0.244488411531939,-0.08833746898263023,-2.6905031091011873,-1.066997518610422,0.39999999999999997,1.7999999999999998,2.2,0.39999999999999947,0.0,-0.49999999999999994,0.6000000000000001,1.0999999999999996,-0.10000000000000003,-2.45,-0.05000000000000071,2.4,0.0,0.0,0.0,1.0,0.040000000000000036,-0.16365853658536533,0.2361111111111111,0.30555555555555536,1.375,15.0,-2.0
776709,2025-08-17,2025,R,Cincinnati Reds,Milwaukee Brewers,1,0.3466822356054539,1.06,-134.07715151686511,-0.1275332386730348,-0.973538143797599,-0.677681683232219,0.29585646056537973,-0.13196480938416422,-0.12459016393442623,-0.6534701857282502,-1.305464480874317,-0.6,-4.6,-4.200000000000001,0.40000000000000036,-0.6,-3.9999999999999996,-3.0999999999999996,0.8999999999999995,-0.39999999999999997,-3.1,-3.05,0.04999999999999982,0.0,0.0,0.0,3.0,0.1200000000000001,-1.5699567574544995,-0.10317460317460314,0.3412698412698414,-1.404761904761905,3.0,0.0
776710,2025-08-17,2025,R,Toronto Blue Jays,Texas Rangers,0,0.6529637987072718,1.01,85.80572926296031,0.09677419354838712,0.12096774193548387,0.879032258064516,0.758064516129032,0.0901177675371223,0.10655737704918034,0.23937532002048123,0.01850872554204125,0.6000000000000001,6.0,1.5999999999999996,-4.4,0.49999999999999994,5.4,3.6,-1.8000000000000003,0.20000000000000007,1.9000000000000001,2.05,0.15000000000000036,0.0,1.0,1.0,-12.0,0.16999999999999993,2.015564516129032,0.030000000000000027,1.8099999999999996,1.83,5.0,-1.0
776714,2025-08-17,2025,R,Boston Red Sox,Miami Marlins,0,0.6202885730017239,1.05,61.25604547374655,0.08045528455284556,1.2718048780487805,0.7069268292682924,-0.5648780487804874,0.1816737288135593,-0.026127049180327877,1.8927436440677967,0.6380635245901639,0.39999999999999997,2.4,0.7999999999999998,-1.6,0.3,2.7,1.0,-1.7000000000000002,0.25,2.75,1.25,-1.5,0.0,-1.0,-1.0,-12.0,-1.1300000000000001,1.008117073170732,-0.033333333333333326,-1.1416666666666662,-1.7166666666666668,14.0,1.0
776681,2025-08-18,2025,R,Los Angeles Angels,Cincinnati Reds,0,0.4734280978721951,0.98,-42.481460712538365,-0.0317540322580645,-0.9319556451612904,-0.07988911290322598,0.852066532258065,-0.028429282160625458,-0.03278688524590162,-0.7848850983179341,-1.081967213114754,0.0,-3.0,-0.20000000000000018,2.8,0.0,-1.1,0.7999999999999998,1.8999999999999995,0.04999999999999999,-0.35,0.6000000000000005,0.9500000000000002,0.0,0.0,0.0,4.0,0.16000000000000014,-0.1359501008064523,0.48,1.5199999999999996,2.3200000000000003,-24.0,0.0
776682,2025-08-18,2025,R,Arizona Diamondbacks,Cleveland Guardians,0,0.4958300113964875,1.03,-26.8976720481528,-0.03187403993855609,0.3140040962621608,0.9527649769585258,0.6387608806963652,0.0,-0.06158357771260997,0.8489247311827957,-0.19501466275659823,0.2,3.8000000000000003,2.1999999999999997,-1.5999999999999996,0.09999999999999998,2.4000000000000004,2.0999999999999996,-0.2999999999999998,-0.10000000000000003,-0.35000000000000003,0.2999999999999998,0.6500000000000004,0.0,0.0,0.0,3.0,0.1200000000000001,1.223744239631336,0.021666666666666667,0.6483333333333334,1.005,1.0,0.0
776683,2025-08-18,2025,R,San Diego Padres,San Francisco Giants,0,0.6766330885734889,0.95,104.26306126538657,0.07258064516129026,0.3709677419354839,0.08064516129032295,-0.2903225806451615,0.17898193760262726,-0.022106308991554857,1.4217296113847837,-0.6281669150521609,0.2,3.2,1.2000000000000002,-2.0,0.3,2.3,1.4000000000000004,-0.9000000000000004,0.39999999999999997,2.3499999999999996,1.4,-0.9499999999999997,0.0,0.0,0.0,4.0,0.16000000000000014,0.7062903225806458,0.06999999999999995,2.79,0.019999999999999574,-21.0,0.0
776688,2025-08-18,2025,R,Miami Marlins,St. Louis Cardinals,0,0.5875393007608501,0.94,37.461739347737876,-0.012193548387096742,-0.22774193548387095,-0.005419354838710255,0.22232258064516142,-0.06388526727509775,0.0435897435897436,-0.7809647979139505,0.34358974358974353,0.4,3.2,1.5999999999999996,-1.5999999999999996,-0.10000000000000003,0.3999999999999999,0.7000000000000002,0.2999999999999998,0.10000000000000003,1.05,1.15,0.09999999999999964,0.0,0.0,1.0,-12.0,-0.28000000000000025,0.18256129032257995,0.12878787878787884,-0.310606060606061,1.4545454545454541,-10.0,-1.0
776689,2025-08-18,2025,R,Philadelphia Phillies,Seattle Mariners,1,0.5499344824420913,1.02,10.814084772527622,0.02858064516129033,0.4213548387096774,0.08509677419354844,-0.3362580645161293,0.04115684093437155,0.023088023088023102,0.48109010011123465,0.3665223665223665,0.2,0.3999999999999999,-0.40000000000000036,-0.7999999999999998,0.0,0.2,-0.20000000000000018,-0.3999999999999999,-0.04999999999999993,0.0,-0.04999999999999982,-0.04999999999999982,0.0,0.0,0.0,-6.0,-0.2400000000000002,0.04829354838709676,-0.09150326797385622,-0.6045751633986929,-0.34640522875817004,1.0,1.0
776690,2025-08-18,2025,R,Kansas City Royals,Texas Rangers,1,0.575085130615731,1.01,28.572083867823494,0.012064516129032254,-0.432258064516129,-0.2976129032258066,0.13464516129032233,-0.05504352278545832,0.08064516129032262,-1.115463389656938,0.25806451612903225,0.6000000000000001,4.4,1.4000000000000004,-2.9999999999999996,0.49999999999999994,3.5,1.5999999999999996,-1.9,0.30000000000000004,1.85,1.0499999999999998,-0.7999999999999998,0.0,0.0,0.0,-19.0,-0.7599999999999998,0.8060741935483864,0.16666666666666669,-0.4404761904761907,-0.3988095238095237,3.0,0.0
776692,2025-08-18,2025,R,Detroit Tigers,Houston Astros,1,0.5269135273791554,0.97,-5.280472704658223,0.02291346646185366,0.4171786994367639,0.5194572452636965,0.10227854582693308,0.03443223443223442,0.014258810868980287,1.071062271062271,-0.2854452515469465,0.4,6.6,2.2,-4.3999999999999995,0.19999999999999996,2.7,1.0999999999999996,-1.6000000000000005,0.2,2.3,1.5,-0.8000000000000007,0.0,0.0,1.0,-10.0,-0.20000000000000018,0.9387557603686636,0.041666666666666685,-1.083333333333333,1.9583333333333335,20.0,0.0
776693,2025-08-18,2025,R,Colorado Rockies,Los Angeles Dodgers,1,0.3241367194601463,1.18,-151.65224784489806,-0.2903225806451613,-3.346774193548387,-1.379032258064516,1.967741935483871,-0.32431761786600494,-0.25041006014215417,-3.8863523573200993,-2.7761071623838163,0.20000000000000007,-1.2,0.5999999999999996,1.7999999999999998,0.0,-2.3,-0.5,1.7999999999999998,-0.09999999999999998,-4.1,0.25,4.35,0.0,0.0,1.0,9.0,0.5599999999999996,-1.1555645161290315,-0.2924901185770751,3.2905138339920947,-0.99802371541502,-1.0,-1.0
776694,2025-08-18,2025,R,Pittsburgh Pirates,Toronto Blue Jays,1,0.39478707947528574,0.96,-98.21810414802303,-0.16799999999999998,-1.1199999999999999,-1.408,-0.28800000000000026,-0.12698412698412698,-0.2096774193548387,-0.8888888888888888,-1.3548387096774195,-0.39999999999999997,-5.6,-3.0000000000000004,2.5999999999999996,-0.3,-4.5,-2.7,1.7999999999999998,-0.04999999999999999,-1.55,-1.5500000000000007,0.0,0.0,0.0,-1.0,-8.0,-0.52,-1.9385999999999997,-0.10333333333333339,-1.003333333333333,-1.7233333333333332,1.0,1.0
776695,2025-08-18,2025,R,Boston Red Sox,Baltimore Orioles,0,0.6079486935745856,1.05,52.209609661411605,0.08794162826420898,1.3102918586789554,0.677291346646185,-0.63300051203277,0.1461538461538462,0.020747950819672123,1.2487179487179487,1.309938524590164,-0.20000000000000007,-2.0,-1.0,1.0,-0.19999999999999996,-0.7000000000000001,0.7000000000000002,1.4,0.09999999999999998,1.0499999999999998,0.7999999999999998,-0.25,0.0,0.0,-1.0,6.0,0.040000000000000036,0.2697811059907833,-0.2272727272727273,1.6090909090909093,-0.3045454545454538,9.0,1.0
776696,2025-08-18,2025,R,Atlanta Braves,Chicago White Sox,0,0.6685755605658752,1.01,97.90638669612326,0.10116129032258064,0.6294193548387096,0.5538709677419358,-0.0755483870967737,0.08064516129032256,0.1250620347394541,0.45268817204301076,0.8124069478908188,0.8,5.2,3.6000000000000005,-1.6000000000000005,0.6000000000000001,3.4,3.0,-0.40000000000000036,0.3,1.65,1.4500000000000002,-0.20000000000000018,0.0,0.0,1.0,-10.0,-0.20000000000000018,1.3792419354838703,-0.6875,-1.3125,-5.0,15.0,0.0
777459,2025-08-18,2025,R,Chicago Cubs,Milwaukee Brewers,0,0.39553912809256236,1.02,-97.6714965589697,-0.06504065040650409,-0.3577235772357723,-0.19512195121951148,0.1626016260162606,-0.05446853516657846,-0.074034902168165,-0.212585933368588,-0.509518773135907,-0.20000000000000007,-3.8,-6.000000000000001,-2.2,-0.4,-2.8,-4.1,-1.2999999999999998,-0.35,-3.0,-3.8000000000000003,-0.7999999999999998,0.0,0.0,1.0,-9.0,-0.1600000000000006,-1.2628048780487795,0.026666666666666616,-0.4933333333333332,-0.8799999999999999,-10.0,-1.0
776667,2025-08-19,2025,R,San Diego Padres,San Francisco Giants,1,0.6558515169827878,0.95,88.02386713962278,0.06400000000000006,0.352,0.07200000000000006,-0.28000000000000025,0.16787732041969328,-0.030303030303030276,1.3892924401398976,-0.6363636363636364,-0.2,1.2,0.20000000000000018,-1.0,0.2,2.2,1.4000000000000004,-0.7999999999999998,0.30000000000000004,2.1,1.25,-0.8500000000000005,0.0,0.0,0.0,9.0,0.3599999999999999,0.6823999999999999,0.625,-8.333333333333334,0.625,22.0,0.0
776668,2025-08-19,2025,R,Los Angeles Angels,Cincinnati Reds,0,0.4571567315492657,0.98,-53.84373506147108,-0.03937984496124036,-0.9718449612403101,-0.10337984496123998,0.8684651162790695,-0.036613805970149294,-0.041248016922263375,-0.8255597014925373,-1.1250661025912216,-0.19999999999999996,-3.4000000000000004,-1.0,2.4000000000000004,-0.09999999999999998,-2.3,0.10000000000000053,2.4,0.0,-0.55,0.4500000000000002,1.0,0.0,0.0,0.0,7.0,0.28000000000000025,-0.49152093023255716,-0.10507246376811596,1.0217391304347823,0.18478260869565233,11.0,0.0
776671,2025-08-19,2025,R,Colorado Rockies,Los Angeles Dodgers,0,0.344918512106123,1.18,-135.4315291119417,-0.27999999999999997,-3.3040000000000003,-1.3600000000000003,1.944,-0.3133089133089133,-0.24193548387096775,-3.8249084249084246,-2.753225806451613,0.20000000000000007,-1.2,0.7999999999999998,2.0,0.09999999999999998,-1.8,-0.20000000000000018,1.5999999999999996,-0.04999999999999999,-3.9,0.34999999999999964,4.25,0.0,0.0,1.0,7.0,0.48,-1.0020000000000007,-0.2272727272727273,0.5606060606060606,-1.7424242424242422,5.0,-1.0
776672,2025-08-19,2025,R,Arizona Diamondbacks,Cleveland Guardians,1,0.4787174200166684,1.03,-38.79759232166862,-0.03955905511811025,0.279748031496063,0.9296377952755908,0.6498897637795276,-0.008196721311475419,-0.0692640692640693,0.8109465891062929,-0.22727272727272727,-0.2,0.8,1.4,0.5999999999999996,0.0,1.8,1.7000000000000002,-0.09999999999999964,-0.14999999999999997,-0.35,0.34999999999999964,0.7000000000000002,0.0,0.0,0.0,3.0,0.1200000000000001,1.0333370078740152,-0.17424242424242425,1.378787878787879,0.42424242424242387,-2.0,0.0
776674,2025-08-19,2025,R,Minnesota Twins,Athletics,0,0.513301853763518,0.99,-14.754743754071342,0.027555555555555555,0.465968253968254,-0.30806349206349193,-0.7740317460317456,0.13568868407578083,-0.07936507936507936,0.8681515616999489,0.06349206349206349,-0.19999999999999996,-1.4,-2.0,-0.5999999999999996,-0.19999999999999996,-2.5,-1.8999999999999995,0.6000000000000001,-0.19999999999999996,-2.95,-1.4500000000000002,1.4999999999999996,0.0,0.0,1.0,-4.0,0.040000000000000036,-0.9236285714285719,-0.10666666666666658,-0.06666666666666687,-0.1333333333333333,10.0,-1.0
776675,2025-08-19,2025,R,Kansas City Royals,Texas Rangers,1,0.589363174280141,1.01,38.77004073304579,0.019936507936507974,-0.4128888888888889,-0.28730158730158717,0.12558730158730125,-0.04761904761904767,0.0870455709165387,-1.0952380952380953,0.27316948284690223,0.6000000000000001,4.0,0.40000000000000036,-3.5999999999999996,0.49999999999999994,3.2,1.2000000000000002,-2.0000000000000004,0.35000000000000003,2.2,1.2500000000000004,-0.9500000000000002,0.0,0.0,0.0,-15.0,-0.5999999999999996,0.6907142857142863,0.04173913043478261,-0.40000000000000036,0.11478260869565204,-2.0,0.0
776676,2025-08-19,2025,R,Chicago Cubs,Milwaukee Brewers,1,0.38255135948056135,1.02,-107.16443563319103,-0.07258064516129026,-0.4677419354838709,-0.25,0.217741935483871,-0.06451612903225801,-0.08064516129032262,-0.33870967741935476,-0.5967741935483872,-0.4,-4.4,-5.4,-1.0,-0.5,-4.6,-4.9,-0.2999999999999998,-0.45,-4.1,-4.25,-0.15000000000000036,0.0,0.0,1.0,3.0,0.31999999999999984,-1.7675,-0.5294117647058824,1.6890756302521006,-0.9159663865546213,10.0,1.0
776677,2025-08-19,2025,R,Tampa Bay Rays,New York Yankees,0,0.47367613181004786,0.97,-42.30862548962409,-0.052322580645161265,-0.4863870967741935,-0.6810322580645156,-0.19464516129032283,-0.08064516129032262,-0.023553507424475206,-0.6774193548387097,-0.2921146953405018,-0.20000000000000007,-3.5999999999999996,-3.1999999999999997,0.40000000000000036,-0.19999999999999996,-1.9,-1.3000000000000003,0.5999999999999996,-0.15000000000000002,-1.05,-1.3999999999999995,-0.34999999999999964,0.0,0.0,0.0,-4.0,-0.15999999999999992,-0.8814645161290322,0.021666666666666612,0.00833333333333286,-0.03666666666666707,-1.0,0.0
776678,2025-08-19,2025,R,Washington Nationals,New York Mets,0,0.45574789599662746,1.0,-54.8301777075194,-0.12903225806451613,-1.5080645161290323,-0.185483870967742,1.32258064516129,-0.24367245657568237,-0.00437397484964458,-2.645409429280397,-0.33296883542919625,0.19999999999999996,0.0,-0.7999999999999998,-0.7999999999999998,0.2,-0.09999999999999998,-0.9000000000000004,-0.7999999999999998,0.10000000000000003,-1.4999999999999998,-0.6500000000000004,0.8500000000000005,0.0,0.0,0.0,7.0,0.28,-0.2384677419354837,-0.0017391304347825765,1.6399999999999997,1.7182608695652175,2.0,0.0
776679,2025-08-19,2025,R,Pittsburgh Pirates,Toronto Blue Jays,0,0.41493028432848356,0.96,-83.69299405543006,-0.15873015873015878,-1.0634920634920635,-1.3730158730158735,-0.3095238095238093,-0.11979166666666663,-0.20174091141833073,-0.8432539682539683,-1.3092677931387608,-0.19999999999999996,-2.2,-2.1999999999999997,0.0,-0.2,-2.7,-1.0999999999999996,1.6000000000000005,-0.04999999999999999,-1.85,-1.5,0.34999999999999964,0.0,0.0,-1.0,-8.0,-0.52,-1.3228571428571443,-0.09999999999999998,-0.6799999999999997,-0.56,15.0,1.0
776680,2025-08-19,2025,R,Philadelphia Phillies,Seattle Mariners,1,0.5652715939352578,1.02,21.615657193917286,0.036317460317460304,0.4976507936507936,0.12457142857142856,-0.3730793650793647,0.04729360306178232,0.030776515151515138,0.5538545653362493,0.44886363636363635,0.39999999999999997,3.8000000000000003,1.2000000000000002,-2.6000000000000005,0.09999999999999998,0.5,-0.20000000000000018,-0.7000000000000002,0.0,0.39999999999999997,0.10000000000000053,-0.2999999999999998,0.0,0.0,0.0,-4.0,-0.1599999999999997,0.12605714285714242,0.30833333333333335,-2.2083333333333335,0.6333333333333329,14.0,-1.0
